1391,46.6,2.21666666667,53.1166666667,0.0,39.85,1.28333333333,91.5166666667,0.0,45.2,2.03333333333,0.0,39.45,91.4666666667,140.883333333,0.0,1.2,12.4166666667,0.0,0.0,4.46666666667,0.0
2106,0.0,0.0,6.65,35.6333333333,40.2666666667,37.4833333333,19.9833333333,49.2333333333,2.43333333333,3.2,6.6,0.0,8.11666666666,0.0,0.0,84.5166666667,27.45,0.0,5.23333333333,0.0,25.7666666667,49.65,50.5666666667,3.53333333333
3205,9.03333333333,16.2166666667,3.2,114.883333333,1.31666666667,0.0,51.8,0.966666666667,1.05,48.7166666667,40.7833333333,27.9166666667,0.0,60.7333333333,6.83333333333,60.3333333333,0.0,26.2333333333,21.5833333333,2.88333333333,18.0666666667,2.9
1955,56.4666666667,1.53333333333,0.0,89.5,0.0,0.0,8.93333333333,43.5666666667,49.0666666667,0.733333333334,71.0166666667,132.266666667,7.2,0.0,15.3,36.5666666667,6.3,0.0,0.0
10124,47.75,21.3333333333,117.083333333,17.0833333333,0.0,27.45,135.6,80.9166666667,0.0,111.3,0.0,7.83333333334,33.9166666667,0.0,0.0,34.6666666667,32.3,0.0,5.06666666667,102.383333333,0.0,0.0,94.6166666667
8282,0.0,63.5166666667,43.95,1.41666666667,47.2666666667,166.4,18.0166666667,2.6,1.63333333333,0.0
2746,6.85,48.5166666667,0.0,122.883333333,0.15,0.0,1.61666666667,23.0166666667,0.0,20.2666666667,0.666666666666,8.21666666667,46.0,69.4666666667,0.0,0.0,0.816666666669,58.6166666667,10.8333333333,11.4333333333
5325,52.1666666667,20.55,4.0,76.7833333333,107.15,10.5166666667,6.61666666667,52.7,26.4833333333
3784,67.05,48.5333333333,27.2833333333,0.0,5.6,30.2333333333,1.96666666667,5.83333333333,0.0,245.766666667,0.0,15.15,0.0,41.85,78.0833333333,0.0,7.98333333333,40.15,4.61666666666,64.65,0.0,27.4666666667,35.3666666667,0.0,1.8,0.0,7.51666666667
4944,12.5666666667,0.0,86.5666666667,0.883333333333,0.133333333331,44.5166666667,115.75,0.0,58.8833333333,156.516666667,0.0,25.4666666667,0.0
4902,6.43333333333,18.2,30.7166666667,11.2333333333,11.6666666667,1.18333333333,74.3666666667,43.85,49.7333333333,6.8,0.0,13.1666666667,9.25,4.01666666667
4295,41.3166666667,13.0666666667,15.1166666667,2.0,18.4666666667,101.166666667,32.75,0.0,38.2166666667,4.31666666667,29.5833333333,10.2666666667,55.1166666667,21.3833333333,97.7666666667,2.3
3172,21.8666666667,75.9333333333,23.8,91.2666666667,0.0,15.9333333333,153.75,27.1,0.0,20.2333333333,44.6833333333,36.95,55.15,54.2,57.0333333333,1.95,0.0,0.0,24.1666666667,18.4166666667,55.6,44.7666666667,29.5166666667,0.0,14.4,0.883333333331,0.23333333333,0.733333333337,60.55,0.0,75.2666666667,0.0,111.016666667
1233,3.76666666667,0.233333333333,54.4166666667,5.23333333333,1.16666666667,0.533333333333,5.38333333333,8.63333333333,3.01666666667,0.0,66.8833333333,1.68333333333,16.95,0.0,4.18333333333,0.0,6.1,24.2,1.35,0.0,0.0,1.15,0.0,0.0,16.9,0.0,0.0,1.25,0.0,8.89999999999
6076,16.5166666667,35.8166666667,5.83333333333,0.0,3.36666666667,36.3333333333,26.1666666667,2.16666666667,151.283333333,50.95,10.0,29.4333333333,0.233333333334,0.0,0.0,0.0,9.7,16.6,166.016666667,1.5,0.0
12117,11.7333333333,233.35,138.966666667,175.166666667,29.7333333333,108.566666667,52.6166666667,80.6333333333,69.6833333333,0.0,35.1166666667,52.8666666667,0.0,10.1,0.0,77.0,11.6666666667,0.0,0.0
2169,30.35,31.3166666667,78.8,47.95,1.28333333333,116.4,64.6666666667,55.8833333333,0.0,2.36666666667,32.05,9.31666666667,59.7833333333,0.0,1.88333333334,3.01666666667,91.4666666667,0.0,0.0,0.0,292.683333333
13966,104.416666667,52.2,3.85,58.45,3.83333333333,106.933333333,122.583333333,50.3166666667,34.1,67.6333333333,1.0,15.1666666667,11.1833333333,19.0833333333,16.9166666667,4.96666666667
1894,8.3,19.1666666667,5.81666666667,0.0,11.1333333333,85.7833333333,24.2333333333,11.15,27.25,58.45,2.68333333333,61.2166666667,5.48333333333,1.91666666667,79.45,0.0,11.6,8.65,0.0,2.0,64.0833333333,8.61666666667,18.3666666667,1.81666666667,76.4166666667,41.1833333333,46.8166666667,28.7166666667,18.4,0.0,0.0,19.9666666667,11.2333333333,3.51666666667,0.0,68.6333333333,12.7833333333,0.0,0.0
5477,0.0,0.0,6.23333333333,31.8333333333,6.05,12.5166666667,35.3166666667,0.966666666667,0.733333333334,1.46666666667,1.35,0.183333333332,30.8333333333,2.58333333333,35.25,6.0,0.0,20.4333333333,4.75,1.15,11.5333333333,60.7333333333,27.7666666667,0.5,29.7833333333,0.0,73.5333333333,0.0,7.83333333334,42.5666666667,0.449999999997
7390,14.3666666667,37.3333333333,72.0666666667,143.066666667,59.7666666667,26.0833333333,124.2,20.4333333333,68.2333333333,7.38333333334,1.55,35.1,113.416666667,0.0,190.45,0.0,21.2833333333
7700,89.7333333333,0.0,38.6666666667,12.05,31.6,49.75,0.133333333334,143.816666667,8.46666666667,51.3,0.0,11.6833333333,36.7166666667,0.0,70.5166666667,15.15,7.31666666667,0.0,0.0,43.3833333333,0.0,0.0,0.0,41.5,58.9,0.366666666669,0.0,44.2,2.11666666667
3099,40.0666666667,103.666666667,41.0,23.65,14.2833333333,3.35,0.533333333333,25.7666666667,8.33333333333,1.08333333333,0.0,324.766666667,0.0,125.783333333,0.400000000001,69.7833333333,6.41666666667,8.0,0.0,62.4,12.7166666667,15.0166666667,43.8833333333,17.1,22.2,22.6
6106,70.5166666667,11.2666666667,2.75,2.81666666667,9.91666666667,0.633333333333,8.48333333333,0.0,56.1166666667,33.7166666667,13.6666666667,4.0,11.8,114.533333333,181.9,89.45,1.56666666667,0.450000000001,24.6,133.733333333,37.1666666667
7020,8.91666666667,3.61666666667,2.26666666667,0.0,2.45,33.5333333333,11.6666666667,0.0,1.43333333333,0.0,0.283333333333,4.01666666667,22.1,0.0,3.83333333333,44.3166666667,0.0,9.73333333333,55.3166666667,72.65,118.916666667,0.0,24.5666666667,23.5,5.26666666667,100.666666667,0.0,19.55,12.45,10.5666666667,27.5666666667,61.2666666667,40.65,93.25,34.5166666667,14.2,49.6833333333
