2779,0.00223045,1.27624,1.36357e-06,0.316736,1.35672,2.01113,1.31724e-05,0.549115,0.347908,0.0252132,650.128
2900,0.490819,4.47659,0.00129308,0.965141,1.01003,4.22088,0.158878,2.29814,0.224053,0.00123898,559.924
1223,0.224508,3.70911e+17,3.86632e+09,2.96254e+15,0.52959,3.22357e+20,6.27235e+17,3.47351e+20,0.176215,0.00216427,1081.47
8389,0.71073,0.585237,0.0107434,10.1972,1.59417,0.00345288,2.35229,100.943,0.23736,4.92966e-09,593.635
2294,8.44746e-14,1.72399e-11,0.00719108,1.86222e-11,0.00488449,0.0382482,0.32081,19.1082,0.253734,0.00892582,1378.81
5477,2.67902e-16,6.2738e-12,4.42391e-11,1.51152e-09,0.000521786,0.00682083,46.2703,24.406,0.391551,0.0240948,354.493
7103,0.411187,1.69144,0.0179208,4.12119,1.36241,5.39872,0.266849,86.3994,0.183675,3.46335e-05,767.648
11038,0.72496,0.0113819,0.000646187,0.169621,1.35205,25.663,0.210923,1.95554,0.194338,6.87557e-10,643.98
1894,0.15777,1.34703,0.00424284,0.941751,36.6863,1.56726,0.0897385,0.0412388,0.244475,3.64071e-08,402.205
9274,0.918694,0.243205,1.55621e-05,0.0855739,1.97329,0.565633,7.63917,0.929193,0.257986,0.0059998,2112.24
5796,0.336292,0.157657,0.000757833,0.153476,0.691754,8.01791,42.1674,0.204074,0.201207,0.00230172,1626.08
10124,2.27865e-08,4.41765,1.24441e-08,1.32646e-09,17.1162,12.8777,103.813,0.103364,0.246214,0.00910957,370.13
4944,0.498435,3.48811e-09,1.14681e-08,0.0182727,1.0384,0.000653601,32.8679,0.0557636,0.161779,0.00914755,316.692
2134,4.86079e-08,0.172309,5.38061e-09,0.00797638,0.00396528,0.465593,0.0187785,3.65886,0.219574,0.000783629,928.036
4941,0.100414,1.54779,0.013185,0.0641901,0.431903,2.34185,5.72342,0.168943,0.214882,0.0148369,1142.62
6109,6.02898e-10,13.9946,1.98704e-10,0.369943,5.06365,13.6929,0.248048,1.31586,0.244189,2.95027e-11,508.593
12117,4.5977e-09,4.53703,3.44578e-10,7.52192,45.8978,53.0429,13.8976,6.06614,0.188672,1.8965e-11,387.657
4123,0.280468,0.00549419,0.189764,0.000121967,0.909806,14.4664,3.03291,2.41843,0.156351,3.17459e-09,343.463
6106,0.662953,1.98325,6.77621e-11,7.18371e-08,1.79768,2.68654,9.84242,40.1743,0.181254,0.0249746,494.641
2484,0.586879,1.35971,0.0034035,0.111617,1.82157,0.109342,0.194791,47.8117,0.252541,1.84983e-10,603.921
4902,0.136191,0.299092,0.023455,0.0296777,0.442551,7.49682,0.538998,0.0212501,0.330008,2.97125e-05,277.103
3344,3.23217e-12,0.562304,1.55536e-12,1.49262e-11,8.65597,0.146727,0.41934,2.54016,0.315498,0.00600597,595.494
2741,0.645097,0.544823,0.0222023,0.130556,1.63296,1.69887,0.419864,0.519729,0.21341,1.14792e-07,1182.13
6505,3.71039e-12,0.89857,5.92374e-09,0.0169106,6.34695,1.87119,0.773814,9.15138,0.324242,0.00606441,1781.55
9045,0.733796,1.62567,0.00539503,0.531728,1.68811,2.52811,0.2549,7.63063,0.215028,1.57786e-07,784.668
1399,8.15155e-09,1.06571,3.15644e-09,0.040273,20.2292,0.78804,24.1783,0.0587356,0.322145,0.0116111,1055.87
2746,0.413908,1.19885,4.39706e-11,0.000415367,1.39003,0.347304,11.1856,5.33916,0.31611,5.46803e-10,227.434
2749,0.169740452545,4.15671279714,3.51225759312e-07,0.013554758401,0.4324729292,5.44331784731,1.67159298447,1.69010289553,0.16730681668,0.00726260791887,1032.03708152
7136,0.243441,1.23266e-10,1.62702e-18,0.0423726,0.581077,68212.6,5.51938,0.0462848,0.254602,0.00449312,497.065
7376,0.260018,0.0985724,1.05056e-06,0.0290523,0.631263,1.96183,7.73419,0.0241606,0.191305,0.00559243,1302.09
13966,1.84475e-12,0.0399029,8.60003e-10,4.33973,0.00202778,2.87244,11.8213,0.359957,0.297123,0.0025621,327.959
7390,0.447064,9.50131e-08,1.53215e-08,0.0521952,1.43603,13.3198,8.9983,0.0611297,0.179232,0.00232612,458.52
1233,3.09859e-10,0.0621579,3.60447e-09,0.0682879,7.46361,5.22083,3.49431,11.7997,0.693232,5.50161e-09,146.881
3961,0.241288,3.94845,0.000692598,1.39231,0.675901,3.17262,0.0878168,44.6777,0.16663,7.81018e-06,1105.85
2211,2.44203e-09,0.82497,5.47111e-10,1.1495e-11,2.10557,1.11492,4.30911,11.6754,0.193673,0.0098731,699.695
1955,0.541119,1.66554,0.0725237,0.00089178,0.956711,3.0006,36.0016,3.67798,0.165649,0.00597812,261.219
2262,0.231659,0.311856,0.0314756,7.7604e-07,0.803471,1.49376,0.347697,0.0288,0.246224,0.00928627,1092.58
10204,0.336361,1.53339,0.0062757,0.0448498,1.22318,5.1249,0.285919,20.3529,0.164961,0.00884127,1789.53
7020,0.0554974,0.535342,9.65297e-09,6.83659e-11,0.350484,5.32652e-09,15.2097,5.71389,0.196716,0.00141746,539.119
8282,0.126938,0.263176,9.74687e-05,0.0530116,0.482386,0.288132,0.420053,0.0877497,0.225951,0.0129857,301.962
3350,0.325771,3.23987,3.05123e-05,0.0862991,0.661904,114.104,5566.65,1.99294e-07,0.255473,0.00331026,607.986
5829,0.294391,0.758543,0.00367393,0.209502,0.905555,1.12579,0.33292,0.0106916,0.226952,2.60876e-07,419.238
3172,0.581453,0.947513,6.41178e-07,9.98661e-05,3.70031,0.457593,0.877689,0.345956,0.175862,0.00745839,412.195
5482,0.14086,0.784537,0.00119575,3.30659e-07,0.398864,1.84368,49.2966,0.926888,0.167563,0.0132102,3139.56
5328,0.418773,0.345089,1.25818e-09,0.0641147,0.75766,0.956924,16.7368,0.317181,0.168216,0.0102112,1032.75
2331,0.222949,0.499753,0.0143993,0.00688711,0.815736,0.561182,0.438131,38.6186,0.190167,1.72538e-09,1184.19
3205,3.71351e-11,1.01764,2.56009e-09,0.0755347,9.05205e-05,3.53064,19.8455,6.8771e-08,0.274965,0.00924946,298.735
3784,0.013976,5.68656,5.95503e-09,0.0384189,2.32799,0.0690304,0.131814,1.31244,0.244095,0.0023148,333.806
7700,0.416479,0.00391512,1.11506e-05,0.000128469,1.26982,1.58815,50.7561,34.8087,0.195385,0.00593021,409.42
1264,0.446051,1.69618,0.00335752,0.0243628,1.0953,1.42052,0.0667789,7.90769,0.198196,0.0029497,1184.22
3241,0.199628,0.335633,8.01228e-07,0.0119462,0.635112,1.87799,0.493879,0.48546,0.195973,0.0120886,2568.18
4295,0.616922,0.335477,0.0112982,21.0085,2.14992,1861.72,0.932118,4099.99,0.235359,7.43028e-12,303.253
4136,0.49172866133,0.826716210125,0.000594176790815,0.165041347608,0.993994862172,0.597009039286,75.8916821339,0.110258266515,0.213224992688,0.00246443186417,723.035914847
6076,0.346249,1.15481,4.21335e+17,2.94089e+20,1.24816,0.894101,8.35343e+22,5.55795e+22,0.209909,0.00793966,328.156
1683,7.9254e-08,2.94161,3.40585e-05,0.215011,0.0034216,3.47929,0.674645,0.32141,0.335538,0.00990361,734.216
5325,0.522913,4.05581e-08,3.16701e-11,9.40798e-08,0.765193,17.7674,0.0150852,4.07353,0.144928,0.0151791,201.728
2169,0.182989,4.25051,8.34714e-10,0.287069,0.386433,2.6046,10.1125,24.7434,0.12915,2.44586e-10,426.957
3846,0.442411,3.79075,3.18101e-09,0.579419,1.1413,0.478765,0.679056,3.39536,0.251827,1.72068e-09,746.916
3099,0.201044,0.651135,2.46077e-09,0.130007,0.51931,0.076291,0.176136,2.56653,0.211127,3.80722e-09,381.365
2106,0.000999864,2.04627,1.9883e-09,0.160151,1.51483,1.64359,8.68527,0.797935,0.197751,0.0199691,365.338
