4202,1,1,3,5,6,1,2,6,9,2,0,16,1,2,0,0,0,1,2,1,4,27,4,1,2,2,4,4,3,1,6,3,2,1,1,0,1,1,3
2720,11,3,7,12,1,7,1,2,13,1,1,18,18,2,12,12,1,11
2021,7,4,4,2,6,1,4,3,3,1,2,1,8,2,0,1,16,0,1,20,1,0,1,2,1,11,1,2,8,3,6,2,2,3,4,2
1792,1,6,9,1,17,2,15,9,9,8,6,0,5,6,3,8,5,12,3,2,5,4
1177,3,1,7,2,1,25,2,2,5,7,2,3,1,8,2,1,2,2,7,1,2,11,3,2,2,3,1,1,3,1,9,1,2,1,1,1,1,1,3,5
1577,9,3,8,3,16,2,6,4,2,3,2,5,1,18,5,5,7,2,1,6,3,1,7,0,2,0,1,1,2,0,3,2,1,3,1,2,3
1341,6,23,2,1,2,17,11,6,1,7,3,4,1,0,1,1,1,3,3,6,5,2,1,1,4,12,1,1,2,2,6,4
2502,1,11,1,3,1,8,5,3,6,1,1,1,3,10,1,0,3,2,1,1,8,12,1,6,9,5,3,12,2,8,1,4,3,2,3,1
2102,13,13,9,8,3,1,8,3,1,5,3,37,6,3,1,1,1,3,2,1,3,2,0,1,2,1,1,1,3,2,1,2,2,1
1479,5,12,2,11,1,2,1,1,3,11,14,8,8,8,12,5,5,4,2,2,15,5,5,4
1276,1,10,6,3,1,3,2,1,1,2,3,2,1,1,7,1,1,14,3,1,1,3,1,12,1,5,7,2,2,3,1,18,1,7,3,12,4
3256,24,25,6,7,2,1,6,1,3,1,9,11,19,9,4,1,6,1,1,5,2,6
2389,21,59,21,10,7,22,7,6
3513,0,1,3,5,1,14,3,3,1,2,15,0,2,4,2,1,6,1,10,1,5,5,5,1,2,15,4,6,8,1,4,0,4,1,2,1,1,1,1,10,2,5
1095,6,9,6,1,8,3,3,14,5,4,1,1,7,10,8,6,15,4,9,7,8,5,6,13,1
1151,25,17,2,1,10,2,18,9,1,1,5,2,3,5,1,1,1,6,2,1,3,2,2,1,2,1,1,1,0,2,7,1,1,3,2,2,4,2,3,5,7
1728,8,18,1,2,1,10,11,6,10,3,1,2,2,6,2,1,3,4,3,8,27,6,3,2,5,1,0,2,1,3,1,3,9,2
2476,5,1,12,9,2,3,3,3,7,2,8,5,3,20,5,3,22,2,4,8,2,0,0,9,2,14,1,12
3542,11,1,4,4,1,1,6,3,5,10,3,58,6,9,4,1,9,5,1,1,5,3,2,1,14
3524,32,1,8,3,1,2,5,2,29,9,4,9,10,14,4,6,13,3,5,6,2
1834,18,4,12,1,9,8,3,10,5,9,1,26,4,13,5,4,1,12,1,8,0,0,3,2,0,0,2,1,2,0,4,0,0,1,1,0,2,0,1
1684,10,1,4,10,2,1,21,1,0,3,6,1,0,2,2,3,1,2,3,10,4,0,1,3,1,0,11,1,2,2,0,2,0,4,0,2,2,2,2,3,3,1,3,1,8,12,1,18,3
2307,4,17,23,1,5,8,3,14,4,2,18,4,2,3,4,9,8,3,7,3,1,2,1,0,2,1,1,2,4,2,4,5,3,2,1,2,4
4122,27,2,3,23,3,5,1,14,1,18,2,10,6,1,7,11,1,14,3,2,27
2118,9,18,2,8,8,1,2,2,5,1,1,1,1,8,2,2,1,9,14,1,1,1,5,2,2,1,1,1,0,1,1,1,1,3,5,1,6,5,4,1,1,1,2,1,1,10,2,1,8,18,1
1663,3,3,3,2,2,4,3,3,7,1,1,6,7,3,3,1,5,1,3,14,1,13,2,6,3,2,4,4,1,3,2,1,1,2,4,2,1,4,2,0,3,6,6,6,8,1,2,8,4,4,2,1,2
1092,1,3,27,3,4,3,0,1,18,2,9,2,1,2,1,4,4,2,4,3,1,3,6,5,7,3,4,1,0,5,7,5,2,3,6,0,3,5,3,1,5,4,1,6,4,1,3
