3.340632971999075163e-01 6.948574083090218734e-01 1.142514667942077095e-01 1.223015151570547943e+01 1.025507181420071134e+00 9.979510267012451363e-01 4.451143157616284096e-01 7.685962566735950929e+01 6.106917278332096854e-02 5.519459806897761278e-03 1.303927382541764102e-02 4.196802074763624546e+00 1.406631487415584414e-01 5.836386843655932966e-02 1.705564768974590208e+02
1.476512123933604315e-01 1.200945161644342063e+00 1.368234769519037219e-01 1.221732607271964532e+01 7.369438408808992591e-02 7.672912038620338659e-01 7.988658123717133908e-01 1.625608184923439126e+02 1.147710325298383904e-01 9.949201601645609599e-03 1.355307524972107491e-01 3.322102193864304720e-01 1.140878918281189591e-01 2.469268504366035899e-02 2.922300493418474048e+02
