1.885789106218817901e+00 2.596880399892931290e-02 1.337274305568517896e+00 1.031704950913772401e-01 1.284255171132470963e+01 1.746393561329364630e-01 1.247286862746531444e+00 1.013471113658206413e-01 1.192724504565389199e-01 9.999683264982538178e-03 1.420963741511180045e-01 1.378096735682732277e-01 4.840578882260412885e-01 8.447453395452966807e-02 8.281754817221799669e+01
9.605770534151347739e-03 8.729749570509475198e-01 1.983660569787674688e-01 9.999993069722247496e-02 1.149605084358149565e-01 7.684270949080409530e-01 9.889111190622228431e-01 2.477694462210112079e+02 4.689596641207935401e-02 1.587783371874028349e-02 3.954752005230705025e-02 1.460242731340547495e-01 2.935441210656919431e-04 9.999999972141765392e-02 3.105151369145364697e+02
