1.703963999999999942e+04 1.554400000000000000e+04 1.481599999999999966e+02 1.380000000000000000e+02
2.200368000000000029e+04 1.554400000000000000e+04 1.479000000000000057e+02 1.380000000000000000e+02
1.697427999999999884e+04 1.554400000000000000e+04 2.008199999999999932e+02 1.380000000000000000e+02
