16706.56,418.56,20307.36,430.16
16701.2,429.08,20150.28,420.0
16549.28,404.76,20108.2,423.24
16874.32,429.76,20402.04,410.72
16511.04,393.08,20172.76,406.24
16537.48,416.36,20082.88,425.2
16594.28,388.72,20257.24,405.96
16847.16,419.8,20054.72,395.8
16909.88,419.52,20092.76,421.04
16708.08,413.88,20108.68,399.32
