1.634727053231091725e-03 1.508523078475964674e+00 1.777012473032155981e-01 4.911569559495364556e-01 9.005862495057722628e-01 1.373414123527961994e+00 4.094574589618108496e-01 4.933788971102679000e+00 2.709380676998258131e-01 2.642413434618504781e-02 1.815181004737974248e-03 1.098374519843251074e+00 4.339919646976727607e-01 9.954964811552634296e-02 2.531660703091491200e+02
4.176985091705214814e-01 1.418393885945578248e+00 2.704631627865145549e-01 1.092996969153815640e-01 6.243652017094121653e+00 1.444021510819551546e+00 5.917725474815046516e-01 2.615757281717031035e-01 2.060726980920224161e-01 7.538991198032999165e-05 6.689970998174300798e-02 9.822526017223743855e-01 4.570390497793908602e-01 4.178501933013436531e-01 5.230505596154764589e+02
3.806165605940781853e-06 9.498922252796915267e-01 2.303170391941896378e-01 6.570059242048179569e-05 1.362480919049144390e+01 1.223769251008333336e+00 2.538108131432246783e-01 2.309113374608406488e+01 2.789262736544349530e-01 1.175201235269569128e-02 2.793555163030869916e-07 7.762020695462163999e-01 9.074330874120439816e-01 2.845273564431356953e-06 1.409702032632831106e+03
7.797068662399544436e-01 9.852080637971679655e-01 2.039909900745996152e-01 3.595398423163533030e-02 1.252182453163280407e+01 1.256927762950266869e+00 3.358360817479703608e-01 1.172510009766527519e-03 2.694890701730952576e-01 4.920685234961532165e-03 6.226783199766522392e-02 7.838223427292932977e-01 6.074123382249618786e-01 1.746018553020895814e+00 3.075084244257738192e+03
3.516048390228678714e-03 9.957117304651473821e-01 2.124720654057327962e-01 1.164645957310595781e-01 5.078746229628584352e+00 1.259833640379249386e+00 4.360492350859029864e-01 2.156148141517746919e-01 2.824368085572628306e-01 6.448643670978073880e-03 6.923063746947270228e-04 7.903517564155588815e-01 4.872662264656021369e-01 5.401399443226070352e-01 5.751979766725589798e+03
3.001485431427549089e-01 1.142302817123909131e+00 2.096583472583593566e-01 3.663632575233218280e-01 7.912685971822167597e-01 2.536100255096446432e+00 2.675457032142685709e-01 8.430508551622079239e+00 2.042421200420094785e-01 7.324548756552236826e-03 3.793257361806251504e-01 4.504170585639832858e-01 7.836344212547875498e-01 4.345683955837176260e-02 1.548653090505327600e+04
